,id,id_str,full_text,source,source_url,retweet_count,favorite_count,lang,full_text_lemmatiz,sentiment,polarity,sentiment_analysis
0,1469962406470336516,1469962406470336516,world gone mad marr criticising starmer supporting recommendations chief medical officer new covid restrictions starmer congratulated putting well fellow citizens party political advantage,Twitter for iPad,http://twitter.com/#!/download/ipad,2590,15955,en,"['world', 'gone', 'mad', 'marr', 'criticising', 'starmer', 'supporting', 'recommendation', 'chief', 'medical', 'officer', 'new', 'covid', 'restriction', 'starmer', 'congratulated', 'putting', 'well', 'fellow', 'citizen', 'party', 'political', 'advantage']",0.36090909090909096,-0.04772727272727273,NEGATIVE
1,1469975237894803457,1469975237894803457,doctors amp nurses uk traumatized refusing redeployed covid hospital wards looming omicron surge approaching amp hospitalizations rise… pray everyone listening vaccinated amp boosted else may enough beds,Twitter for iPhone,http://twitter.com/download/iphone,1851,4315,en,"['doctor', 'amp', 'nurse', 'uk', 'traumatized', 'refusing', 'redeployed', 'covid', 'hospital', 'ward', 'looming', 'omicron', 'surge', 'approaching', 'amp', 'hospitalization', 'rise…', 'pray', 'everyone', 'listening', 'vaccinated', 'amp', 'boosted', 'else', 'may', 'enough', 'bed']",0.25,0.0,ZERO
2,1469726461456269315,1469726461456269315,exclusive nigerian government place uk canada saudi arabia covid red list stop airlines flying country sahara reporters,Twitter for Android,http://twitter.com/download/android,899,1896,en,"['exclusive', 'nigerian', 'government', 'place', 'uk', 'canada', 'saudi', 'arabia', 'covid', 'red', 'list', 'stop', 'airline', 'flying', 'country', 'sahara', 'reporter']",0.0,0.0,ZERO
3,1470355047854845959,1470355047854845959,en france montauban chaos montauban angry farmers threw manure police water cannon forced antiriot…,Twitter for iPhone,http://twitter.com/download/iphone,35,0,en,"['en', 'france', 'montauban', 'chaos', 'montauban', 'angry', 'farmer', 'threw', 'manure', 'police', 'water', 'cannon', 'forced', 'antiriot…']",0.6,-0.4,NEGATIVE
4,1470355036886781955,1470355036886781955,hospitals exist service citizens reward good behaviour compliance government hea…,Twitter for Mac,http://itunes.apple.com/us/app/twitter/id409789998?mt=12,326,0,en,"['hospital', 'exist', 'service', 'citizen', 'reward', 'good', 'behaviour', 'compliance', 'government', 'hea…']",0.6000000000000001,0.7,POSITIVE
5,1470355027663458306,1470355027663458306,national immunisation campaign vaccinated districts vitamin wi…,Twitter for Android,http://twitter.com/download/android,5,0,en,"['national', 'immunisation', 'campaign', 'vaccinated', 'district', 'vitamin', 'wi…']",0.0,0.0,ZERO
6,1470355024391774208,1470355024391774208,actors kareena kapoor khan amp amrita arora tested positive covid violated covid norms amp attended several parties bmc ordered people came contact two actors undergo rtpcr test bmc,Twitter Web App,https://mobile.twitter.com,0,0,en,"['actor', 'kareena', 'kapoor', 'khan', 'amp', 'amrita', 'arora', 'tested', 'positive', 'covid', 'violated', 'covid', 'norm', 'amp', 'attended', 'several', 'party', 'bmc', 'ordered', 'people', 'came', 'contact', 'two', 'actor', 'undergo', 'rtpcr', 'test', 'bmc']",0.2727272727272727,0.11363636363636363,POSITIVE
7,1470355022093320194,1470355022093320194,breaking bollywood actress kareenakapoorkhan amritaarora tested positive chinese covid bollywoodactor omicronvirus china coronavirus,Twitter Web App,https://mobile.twitter.com,0,0,en,"['breaking', 'bollywood', 'actress', 'kareenakapoorkhan', 'amritaarora', 'tested', 'positive', 'chinese', 'covid', 'bollywoodactor', 'omicronvirus', 'china', 'coronavirus']",0.2727272727272727,0.11363636363636363,POSITIVE
8,1470355020994727944,1470355020994727944,actors kareena kapoor khan amp amrita arora tested positive covid violated covid norms amp attended several p…,Twitter for Android,http://twitter.com/download/android,214,0,en,"['actor', 'kareena', 'kapoor', 'khan', 'amp', 'amrita', 'arora', 'tested', 'positive', 'covid', 'violated', 'covid', 'norm', 'amp', 'attended', 'several', 'p…']",0.2727272727272727,0.11363636363636363,POSITIVE
9,1470355019295703042,1470355019295703042,covid twodose vaccines induce lower antibodies omicron variant shows study covid coronavirus coronavirusupdates covidvaccine vaccination omicronvirus omicron,Twitter Web App,https://mobile.twitter.com,0,0,en,"['covid', 'twodose', 'vaccine', 'induce', 'lower', 'antibody', 'omicron', 'variant', 'show', 'study', 'covid', 'coronavirus', 'coronavirusupdates', 'covidvaccine', 'vaccination', 'omicronvirus', 'omicron']",0.0,0.0,ZERO
10,1470355010605232131,1470355010605232131,due rising cases omicron variant england ranked level covid alesystem indicates covid cases high increasing across country information read article,Twitter Web App,https://mobile.twitter.com,0,0,en,"['due', 'rising', 'case', 'omicron', 'variant', 'england', 'ranked', 'level', 'covid', 'alesystem', 'indicates', 'covid', 'case', 'high', 'increasing', 'across', 'country', 'information', 'read', 'article']",0.45749999999999996,0.0175,POSITIVE
11,1470355008122093570,1470355008122093570,nepal reported three covid deaths monday pandemic continues take lives across country total death toll reached nepal covid,Twitter for Android,http://twitter.com/download/android,0,0,en,"['nepal', 'reported', 'three', 'covid', 'death', 'monday', 'pandemic', 'continues', 'take', 'life', 'across', 'country', 'total', 'death', 'toll', 'reached', 'nepal', 'covid']",0.75,0.0,ZERO
12,1470354998600998913,1470354998600998913,actors kareena kapoor khan amp amrita arora tested positive covid violated covid norms amp attended several p…,Twitter for Android,http://twitter.com/download/android,214,0,en,"['actor', 'kareena', 'kapoor', 'khan', 'amp', 'amrita', 'arora', 'tested', 'positive', 'covid', 'violated', 'covid', 'norm', 'amp', 'attended', 'several', 'p…']",0.2727272727272727,0.11363636363636363,POSITIVE
13,1470354997539790850,1470354997539790850,upadhayaya research omicron omicron coronavirus covid virus,Twitter for Android,http://twitter.com/download/android,1,0,en,"['upadhayaya', 'research', 'omicron', 'omicron', 'coronavirus', 'covid', 'virus']",0.0,0.0,ZERO
14,1470354996101324800,1470354996101324800,read gov website vx retweet share link across media asap please covid,Twitter for iPhone,http://twitter.com/download/iphone,1214,0,en,"['read', 'gov', 'website', 'vx', 'retweet', 'share', 'link', 'across', 'medium', 'asap', 'please', 'covid']",0.0,0.0,ZERO
15,1470354990027919364,1470354990027919364,uk covid catalyst local community regeneration amp renewal across country …,Twitter for Android,http://twitter.com/download/android,3,0,en,"['uk', 'covid', 'catalyst', 'local', 'community', 'regeneration', 'amp', 'renewal', 'across', 'country', '…']",0.0,0.0,ZERO
16,1470354989805707271,1470354989805707271,need covid booster walkin clinics open main vaccination hubs dont forget local gp surgery may also holding clinics like castledawson amp bellaghy surgery patients attend booster clinic mon dec christ church hall,Twitter Web App,https://mobile.twitter.com,0,0,en,"['need', 'covid', 'booster', 'walkin', 'clinic', 'open', 'main', 'vaccination', 'hub', 'dont', 'forget', 'local', 'gp', 'surgery', 'may', 'also', 'holding', 'clinic', 'like', 'castledawson', 'amp', 'bellaghy', 'surgery', 'patient', 'attend', 'booster', 'clinic', 'mon', 'dec', 'christ', 'church', 'hall']",0.27777777777777773,0.05555555555555555,POSITIVE
17,1470354980888625160,1470354980888625160,numbers competing covid deaths numbers,Twitter for Android,http://twitter.com/download/android,0,0,en,"['number', 'competing', 'covid', 'death', 'number']",0.0,0.0,ZERO
18,1470354976476127232,1470354976476127232,borishasfailedthenation next time hear johnsontheliar claiming uk best covid vaccine rat…,Twitter for iPad,http://twitter.com/#!/download/ipad,184,0,en,"['borishasfailedthenation', 'next', 'time', 'hear', 'johnsontheliar', 'claiming', 'uk', 'best', 'covid', 'vaccine', 'rat…']",0.15,0.5,POSITIVE
19,1470354970448961538,1470354970448961538,wrong pm modi photo vaccine certificate university name jawaharlal nehru kerala high court…,Twitter for Android,http://twitter.com/download/android,300,0,en,"['wrong', 'pm', 'modi', 'photo', 'vaccine', 'certificate', 'university', 'name', 'jawaharlal', 'nehru', 'kerala', 'high', 'court…']",0.72,-0.16999999999999998,NEGATIVE
20,1470354969672880132,1470354969672880132,today would also like express gratitude towards every labourer worked construction grand co…,Twitter for iPhone,http://twitter.com/download/iphone,108,0,en,"['today', 'would', 'also', 'like', 'express', 'gratitude', 'towards', 'every', 'labourer', 'worked', 'construction', 'grand', 'co…']",1.0,0.5,POSITIVE
21,1470354967001243650,1470354967001243650,day xmasresearchcelebration face rising omicron cases highlight personal respirator hoods…,Twitter for iPhone,http://twitter.com/download/iphone,1,0,en,"['day', 'xmasresearchcelebration', 'face', 'rising', 'omicron', 'case', 'highlight', 'personal', 'respirator', 'hoods…']",0.3,0.0,ZERO
22,1470354957257879554,1470354957257879554,innl holland’s favorite pediatrician exciting news — nl enforced compulsory inperson attendance crowded poorly…,Twitter for Android,http://twitter.com/download/android,30,0,en,"['innl', 'holland’s', 'favorite', 'pediatrician', 'exciting', 'news', '—', 'nl', 'enforced', 'compulsory', 'inperson', 'attendance', 'crowded', 'poorly…']",0.9,0.4,POSITIVE
23,1470354953096990723,1470354953096990723,actors kareenakapoorkhan amritaarora tested positive covid bmc ordered people came contact tw…,Twitter for Android,http://twitter.com/download/android,15,0,en,"['actor', 'kareenakapoorkhan', 'amritaarora', 'tested', 'positive', 'covid', 'bmc', 'ordered', 'people', 'came', 'contact', 'tw…']",0.5454545454545454,0.22727272727272727,POSITIVE
24,1470354947871023107,1470354947871023107,two years ago covid hit world chose listen believe world’s epidemiologists public health ex…,Twitter Web App,https://mobile.twitter.com,39,0,en,"['two', 'year', 'ago', 'covid', 'hit', 'world', 'chose', 'listen', 'believe', 'world’s', 'epidemiologist', 'public', 'health', 'ex…']",0.06666666666666667,0.0,ZERO
25,1470354947682316290,1470354947682316290,interested virus evolution listen shes amazing covid special http…,Twitter Web App,https://mobile.twitter.com,2,0,en,"['interested', 'virus', 'evolution', 'listen', 'shes', 'amazing', 'covid', 'special', 'http…']",0.6571428571428571,0.40238095238095245,POSITIVE
26,1470354944498847752,1470354944498847752,freedom day helped create idea covid promising end restrictions,Twitter for Android,http://twitter.com/download/android,0,0,en,"['freedom', 'day', 'helped', 'create', 'idea', 'covid', 'promising', 'end', 'restriction']",0.5,0.2,POSITIVE
27,1470354935590141954,1470354935590141954,government panicked country panicking run lateral flow tests nhs booster website overwhelm…,Twitter for iPhone,http://twitter.com/download/iphone,10,0,en,"['government', 'panicked', 'country', 'panicking', 'run', 'lateral', 'flow', 'test', 'nh', 'booster', 'website', 'overwhelm…']",0.0,0.0,ZERO
28,1470354929713758208,1470354929713758208,case aung san suu kyi’s breaching covid laws heard today adjourned one key reason c…,Twitter Web App,https://mobile.twitter.com,10,0,en,"['case', 'aung', 'san', 'suu', 'kyi’s', 'breaching', 'covid', 'law', 'heard', 'today', 'adjourned', 'one', 'key', 'reason', 'c…']",1.0,0.0,ZERO
29,1470354923984412672,1470354923984412672,government panicked country panicking run lateral flow tests nhs booster website overwhelm…,Twitter for Android,http://twitter.com/download/android,10,0,en,"['government', 'panicked', 'country', 'panicking', 'run', 'lateral', 'flow', 'test', 'nh', 'booster', 'website', 'overwhelm…']",0.0,0.0,ZERO
30,1470354910931783685,1470354910931783685,stre…,touchdownbotapp,http://twitter.com/touchdownbot,3,0,en,['stre…'],0.0,0.0,ZERO
31,1470354909690277889,1470354909690277889,oliver cromwell’s speech parliament april rings alarm bells torycorruption torysleaze t…,Twitter Web App,https://mobile.twitter.com,97,0,en,"['oliver', 'cromwell’s', 'speech', 'parliament', 'april', 'ring', 'alarm', 'bell', 'torycorruption', 'torysleaze', 't…']",0.0,0.0,ZERO
32,1470354900282454018,1470354900282454018,one mentally preparing cant handle anymore want new things surprise…,Twitter for iPhone,http://twitter.com/download/iphone,4,0,en,"['one', 'mentally', 'preparing', 'cant', 'handle', 'anymore', 'want', 'new', 'thing', 'surprise…']",0.32727272727272727,0.018181818181818174,POSITIVE
33,1470354897434550276,1470354897434550276,single tory available interview today discuss covid jings teamsturgeon,Twitter for Android,http://twitter.com/download/android,8,0,en,"['single', 'tory', 'available', 'interview', 'today', 'discus', 'covid', 'jings', 'teamsturgeon']",0.30714285714285716,0.1642857142857143,POSITIVE
34,1470354892854202369,1470354892854202369,actors kareena kapoor khan amp amrita arora tested positive covid violated covid norms amp attended several p…,Twitter for Android,http://twitter.com/download/android,214,0,en,"['actor', 'kareena', 'kapoor', 'khan', 'amp', 'amrita', 'arora', 'tested', 'positive', 'covid', 'violated', 'covid', 'norm', 'amp', 'attended', 'several', 'p…']",0.2727272727272727,0.11363636363636363,POSITIVE
35,1470354892002840578,1470354892002840578,emergency vaccination blitz wednesday pm zwartkops drive thru r road centurion open pm pfizer amp jj…,Twitter Web App,https://mobile.twitter.com,3,0,en,"['emergency', 'vaccination', 'blitz', 'wednesday', 'pm', 'zwartkops', 'drive', 'thru', 'r', 'road', 'centurion', 'open', 'pm', 'pfizer', 'amp', 'jj…']",0.5,0.0,ZERO
36,1470354890895593475,1470354890895593475,b sarscov variant first reported th november days later designated omicro…,Twitter for Android,http://twitter.com/download/android,767,0,en,"['b', 'sarscov', 'variant', 'first', 'reported', 'th', 'november', 'day', 'later', 'designated', 'omicro…']",0.16666666666666666,0.125,POSITIVE
37,1470354890039996424,1470354890039996424,also open windows use strong air filters everywhere else fresh outside air isnt practical juat cllean water stop cholera need clean air stop covid,Twitter for Android,http://twitter.com/download/android,0,0,en,"['also', 'open', 'window', 'use', 'strong', 'air', 'filter', 'everywhere', 'else', 'fresh', 'outside', 'air', 'isnt', 'practical', 'juat', 'cllean', 'water', 'stop', 'cholera', 'need', 'clean', 'air', 'stop', 'covid']",0.4966666666666667,0.22000000000000003,POSITIVE
38,1470354882083233794,1470354882083233794,two years ago covid hit world chose listen believe world’s epidemiologists public health ex…,Twitter for Android,http://twitter.com/download/android,39,0,en,"['two', 'year', 'ago', 'covid', 'hit', 'world', 'chose', 'listen', 'believe', 'world’s', 'epidemiologist', 'public', 'health', 'ex…']",0.06666666666666667,0.0,ZERO
39,1470354867403116549,1470354867403116549,actors kareena kapoor khan amp amrita arora tested positive covid violated covid norms amp attended several p…,Twitter for Android,http://twitter.com/download/android,214,0,en,"['actor', 'kareena', 'kapoor', 'khan', 'amp', 'amrita', 'arora', 'tested', 'positive', 'covid', 'violated', 'covid', 'norm', 'amp', 'attended', 'several', 'p…']",0.2727272727272727,0.11363636363636363,POSITIVE
40,1470354859434004483,1470354859434004483,qq plot confirmed cases per k previous day using county data covid insights analytics team usafacts datavisualization datascience analytics health data covid publichealth covid omicron globalhealth,smcapplication,http://www.suttersmillcapital.com,0,0,en,"['qq', 'plot', 'confirmed', 'case', 'per', 'k', 'previous', 'day', 'using', 'county', 'data', 'covid', 'insight', 'analytics', 'team', 'usafacts', 'datavisualization', 'datascience', 'analytics', 'health', 'data', 'covid', 'publichealth', 'covid', 'omicron', 'globalhealth']",0.5833333333333334,0.11666666666666668,POSITIVE
41,1470354859295707144,1470354859295707144,independent hospitality retail travel culture events business portsmouth apply today a…,Twitter Web App,https://mobile.twitter.com,2,0,en,"['independent', 'hospitality', 'retail', 'travel', 'culture', 'event', 'business', 'portsmouth', 'apply', 'today', 'a…']",0.125,0.0,ZERO
42,1470354850021974018,1470354850021974018,students aktu intensified virtual campaign online exams soon cm sunday tweet s…,Twitter for Android,http://twitter.com/download/android,678,0,en,"['student', 'aktu', 'intensified', 'virtual', 'campaign', 'online', 'exam', 'soon', 'cm', 'sunday', 'tweet', 's…']",0.0,0.0,ZERO
43,1470354847018860544,1470354847018860544,kareenakapoorkhan khan kareena amrita arora test covid positive kareena kapoor amrita arora close friends often party together recently two friends seen hanging karisma kapoor malaika arora mumbai covid violated covid norms,Twitter for Android,http://twitter.com/download/android,0,0,en,"['kareenakapoorkhan', 'khan', 'kareena', 'amrita', 'arora', 'test', 'covid', 'positive', 'kareena', 'kapoor', 'amrita', 'arora', 'close', 'friend', 'often', 'party', 'together', 'recently', 'two', 'friend', 'seen', 'hanging', 'karisma', 'kapoor', 'malaika', 'arora', 'mumbai', 'covid', 'violated', 'covid', 'norm']",0.3977272727272727,0.11363636363636363,POSITIVE
44,1470354835161628672,1470354835161628672,restrictions safety measures like seat belt grow covid covidiots,Naattuvartha,http://naattuvartha.byethost33.com,333,0,en,"['restriction', 'safety', 'measure', 'like', 'seat', 'belt', 'grow', 'covid', 'covidiots']",0.0,0.0,ZERO
45,1470354834826186754,1470354834826186754,applications close pm friday th january covid community swabber posts test centres sandyford co dublin kiladreenan co wicklow submit application join amazing ch east covid services team,Twitter Web App,https://mobile.twitter.com,0,0,en,"['application', 'close', 'pm', 'friday', 'th', 'january', 'covid', 'community', 'swabber', 'post', 'test', 'centre', 'sandyford', 'co', 'dublin', 'kiladreenan', 'co', 'wicklow', 'submit', 'application', 'join', 'amazing', 'ch', 'east', 'covid', 'service', 'team']",0.9,0.6000000000000001,POSITIVE
46,1470354826290769923,1470354826290769923,restrictions safety measures like seat belt grow covid covidiots,Twitter for iPad,http://twitter.com/#!/download/ipad,333,0,en,"['restriction', 'safety', 'measure', 'like', 'seat', 'belt', 'grow', 'covid', 'covidiots']",0.0,0.0,ZERO
